#{"t_start": 1785492356.0697904, "env_id": "DriverFatigue-v0"}
r,l,t
251.432967,50,94.062954
279.578722,50,94.171346
268.266037,50,94.29228
274.592428,50,94.398748
284.11629,50,94.518406
293.389925,50,94.630973
160.6931,50,94.744533
224.090168,50,94.857784
237.584785,50,94.962886
295.340828,50,95.081823
252.630512,50,95.195367
299.492397,50,95.310539
216.910132,50,95.427062
254.737253,50,95.538417
246.839357,50,95.659691
220.199395,50,95.771066
274.623069,50,95.888607
246.455598,50,96.004466
250.470143,50,96.11539
238.056649,50,96.222527
287.796687,50,96.330267
229.133296,50,96.458074
298.883055,50,96.56942
258.967423,50,96.685164
288.864258,50,96.797324
219.820117,50,96.908814
236.006015,50,97.026557
210.917964,50,97.138048
163.645612,50,97.255329
157.270526,50,97.366481
292.667677,50,97.479522
250.2133,50,97.590863
252.754047,50,97.698943
272.408983,50,97.820864
283.885381,50,97.934644
259.307397,50,98.042637
252.21892,50,98.154182
286.020758,50,98.265146
227.967874,50,98.383851
209.519981,50,98.497389
258.259105,50,98.609969
232.761947,50,98.726609
244.971081,50,98.835065
259.134701,50,98.957064
216.503568,50,99.061251
280.557044,50,99.17626
232.644128,50,99.291719
270.981858,50,99.402903
269.726719,50,99.52195
255.63665,50,99.629641
213.407482,50,99.745063
219.614401,50,99.857198
235.627075,50,99.971307
210.817091,50,100.090612
272.434824,50,100.200707
277.550414,50,100.316617
202.021559,50,100.428526
266.204628,50,100.539564
244.933955,50,100.657031
223.583107,50,100.766135
236.557481,50,100.876307
278.030121,50,100.999365
288.663459,50,101.113075
261.057631,50,101.23179
265.642909,50,101.34319
246.178961,50,101.452493
242.239343,50,101.574744
208.915658,50,101.663749
243.321194,50,101.772528
213.342512,50,101.882825
249.226244,50,101.999866
243.084435,50,102.114643
248.832955,50,102.219967
254.780661,50,102.339068
282.069901,50,102.452612
263.171682,50,102.562959
256.855067,50,102.677712
207.684438,50,102.789508
185.137474,50,102.909066
220.856036,50,103.021594
